"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"1880 Örebro","kvinnor","D+E företag inom energi och miljö","utrikes född",10,13,16,17,16,11,9,14,14,13
"1880 Örebro","kvinnor","F byggindustri","totalt",539,550,583,590,591,449,464,487,491,482
"1880 Örebro","kvinnor","F byggindustri","inrikes född",486,488,503,521,526,399,408,418,425,419
"1880 Örebro","kvinnor","F byggindustri","utrikes född",51,62,77,71,65,49,56,72,67,62
"1880 Örebro","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",3997,4159,4430,4484,4377,3790,3900,4159,4196,4063
"1880 Örebro","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",3584,3680,3874,3880,3785,3384,3445,3612,3614,3487
"1880 Örebro","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",412,477,557,605,592,406,454,546,581,575
"1880 Örebro","kvinnor","H transport- och magasineringsföretag","totalt",818,867,892,777,786,742,785,833,715,757
"1880 Örebro","kvinnor","H transport- och magasineringsföretag","inrikes född",716,758,777,686,678,658,690,726,632,650
"1880 Örebro","kvinnor","H transport- och magasineringsföretag","utrikes född",102,107,116,95,103,82,99,105,79,106
"1880 Örebro","kvinnor","I hotell och restauranger","totalt",1273,1418,1506,1540,1461,1192,1343,1430,1456,1416
"1880 Örebro","kvinnor","I hotell och restauranger","inrikes född",941,1017,1045,1070,995,879,961,992,1007,960
"1880 Örebro","kvinnor","I hotell och restauranger","utrikes född",332,402,461,470,461,315,382,435,452,457
"1880 Örebro","kvinnor","J informations- och kommunikationsföretag","totalt",630,653,739,780,732,531,577,621,680,649
"1880 Örebro","kvinnor","J informations- och kommunikationsföretag","inrikes född",576,586,659,694,648,480,517,554,593,567
"1880 Örebro","kvinnor","J informations- och kommunikationsföretag","utrikes född",51,67,77,86,83,49,60,67,90,88
"1880 Örebro","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",421,462,470,493,546,435,435,459,472,504
"1880 Örebro","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",372,408,402,432,486,379,385,406,423,453
"1880 Örebro","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",55,54,65,59,65,55,50,53,47,53
"1880 Örebro","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",643,620,624,586,623,590,590,590,562,578
"1880 Örebro","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",564,551,550,522,542,518,525,519,493,496
"1880 Örebro","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",82,68,75,66,82,76,65,70,66,79
"1880 Örebro","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",3903,4117,4373,4492,4462,3238,3505,3697,3823,3755
"1880 Örebro","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",3183,3275,3419,3494,3421,2594,2745,2858,2929,2843
"1880 Örebro","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",723,844,957,999,1043,647,764,841,895,913
"1880 Örebro","kvinnor","O civila myndigheter och försvaret","totalt",4593,4786,4625,4723,4858,4095,4167,4044,4080,4236
"1880 Örebro","kvinnor","O civila myndigheter och försvaret","inrikes född",4127,4279,4177,4280,4416,3649,3707,3628,3661,3815
"1880 Örebro","kvinnor","O civila myndigheter och försvaret","utrikes född",462,504,452,444,444,447,458,413,415,420
"1880 Örebro","kvinnor","P utbildningsväsendet","totalt",6846,6977,6867,6947,7006,6634,6719,6733,6814,6836
"1880 Örebro","kvinnor","P utbildningsväsendet","inrikes född",5587,5659,5492,5538,5575,5388,5415,5319,5394,5415
"1880 Örebro","kvinnor","P utbildningsväsendet","utrikes född",1259,1319,1375,1406,1431,1249,1305,1413,1422,1416
"1880 Örebro","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",12775,12844,13461,13955,13889,11302,11344,11792,12268,12310
"1880 Örebro","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",9834,9862,10138,10365,10246,8587,8553,8686,8875,8830
"1880 Örebro","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",2946,2983,3328,3588,3646,2715,2791,3102,3389,3479
"1880 Örebro","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",2058,2132,2159,2111,2148,1958,2026,2060,2064,2095
"1880 Örebro","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",1613,1646,1691,1662,1695,1542,1581,1628,1624,1657
"1880 Örebro","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",447,485,466,453,452,416,445,432,436,436
"1880 Örebro","kvinnor","US uppgift saknas","totalt",224,200,254,196,95,271,234,293,230,128
"1880 Örebro","kvinnor","US uppgift saknas","inrikes född",173,157,173,115,47,204,177,194,137,69
"1880 Örebro","kvinnor","US uppgift saknas","utrikes född",52,42,83,80,46,67,55,94,91,58
"1880 Örebro","totalt","A-U+US Total","totalt",83111,85521,87876,88867,88483,75314,77179,79361,80172,80073
"1880 Örebro","totalt","A-U+US Total","inrikes född",67791,68998,69987,70412,70005,60785,61615,62472,62691,62413
"1880 Örebro","totalt","A-U+US Total","utrikes född",15319,16522,17888,18457,18476,14532,15567,16886,17481,17660
"1880 Örebro","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",886,861,840,830,814,829,825,802,811,771
"1880 Örebro","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",838,820,797,791,770,799,791,759,774,731
"1880 Örebro","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",46,40,44,42,41,29,38,48,39,41
"1880 Örebro","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",5948,6144,6265,6326,6359,6139,6308,6498,6619,6808
"1880 Örebro","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",5008,5081,5140,5207,5172,5107,5189,5292,5381,5490
"1880 Örebro","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",944,1062,1124,1120,1186,1034,1121,1205,1237,1322
"1880 Örebro","totalt","D+E företag inom energi och miljö","totalt",484,555,535,569,557,501,543,527,542,557
"1880 Örebro","totalt","D+E företag inom energi och miljö","inrikes född",441,506,482,511,499,449,489,472,489,498
"1880 Örebro","totalt","D+E företag inom energi och miljö","utrikes född",44,54,48,57,57,50,53,54,55,57
"1880 Örebro","totalt","F byggindustri","totalt",5863,6024,6204,6163,6017,4712,4817,4907,4842,4731
"1880 Örebro","totalt","F byggindustri","inrikes född",5267,5319,5378,5292,5206,4203,4236,4247,4178,4119
"1880 Örebro","totalt","F byggindustri","utrikes född",599,707,825,867,812,507,586,660,662,613
"1880 Örebro","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",10206,10565,11103,11221,11174,9379,9669,10233,10228,10101
"1880 Örebro","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",8783,8918,9256,9225,9178,8001,8119,8447,8358,8216
"1880 Örebro","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",1422,1651,1846,1991,1996,1378,1552,1785,1870,1880
"1880 Örebro","totalt","H transport- och magasineringsföretag","totalt",4176,4351,4369,4218,4209,3666,3830,3847,3640,3760
"1880 Örebro","totalt","H transport- och magasineringsföretag","inrikes född",2982,3044,2968,2829,2819,2597,2639,2632,2441,2490
"1880 Örebro","totalt","H transport- och magasineringsföretag","utrikes född",1196,1308,1402,1385,1386,1064,1191,1215,1199,1271
"1880 Örebro","totalt","I hotell och restauranger","totalt",2557,2781,2900,2959,2851,2492,2714,2874,2887,2840
"1880 Örebro","totalt","I hotell och restauranger","inrikes född",1498,1636,1668,1712,1656,1436,1580,1633,1640,1600
"1880 Örebro","totalt","I hotell och restauranger","utrikes född",1061,1144,1234,1248,1199,1062,1133,1244,1248,1241
"1880 Örebro","totalt","J informations- och kommunikationsföretag","totalt",2574,2656,2811,2911,2765,2268,2417,2550,2665,2546
"1880 Örebro","totalt","J informations- och kommunikationsföretag","inrikes född",2385,2431,2558,2642,2526,2083,2209,2304,2395,2297
"1880 Örebro","totalt","J informations- och kommunikationsföretag","utrikes född",189,223,257,272,242,185,205,247,269,248
"1880 Örebro","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",875,953,930,972,1025,910,933,965,1000,1019
"1880 Örebro","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",759,813,778,835,892,798,806,823,867,895
"1880 Örebro","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",121,137,152,139,137,112,126,143,134,125
"1880 Örebro","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",1703,1625,1620,1558,1635,1553,1513,1490,1435,1473
"1880 Örebro","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",1477,1429,1420,1356,1432,1338,1323,1293,1237,1273
"1880 Örebro","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",226,196,199,207,211,218,188,196,199,202
"1880 Örebro","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",9020,9656,10201,10361,10161,7579,8190,8593,8783,8578
"1880 Örebro","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",7277,7575,7900,8024,7732,6051,6369,6590,6731,6458
"1880 Örebro","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",1742,2081,2300,2337,2429,1529,1821,2000,2052,2116
"1880 Örebro","totalt","O civila myndigheter och försvaret","totalt",8705,8950,8678,8909,9263,7019,7038,6835,6892,7183
"1880 Örebro","totalt","O civila myndigheter och försvaret","inrikes född",7893,8093,7883,8123,8467,6255,6238,6086,6145,6407
"1880 Örebro","totalt","O civila myndigheter och försvaret","utrikes född",812,855,799,786,797,767,799,745,743,777
"1880 Örebro","totalt","P utbildningsväsendet","totalt",9553,9690,9576,9653,9663,9394,9462,9500,9574,9534
"1880 Örebro","totalt","P utbildningsväsendet","inrikes född",7765,7834,7674,7705,7722,7619,7615,7533,7590,7600
"1880 Örebro","totalt","P utbildningsväsendet","utrikes född",1791,1856,1903,1948,1940,1778,1852,1970,1985,1937
"1880 Örebro","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",16381,16464,17385,18022,17998,14787,14838,15459,16085,16239
"1880 Örebro","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",12170,12213,12689,12962,12863,10887,10854,11093,11289,11303
"1880 Örebro","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",4207,4249,4696,5059,5133,3902,3980,4362,4798,4933
"1880 Örebro","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",3738,3809,3969,3805,3840,3518,3537,3653,3641,3651
"1880 Örebro","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",2900,2941,3053,2943,2989,2731,2740,2824,2827,2860
"1880 Örebro","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",840,867,912,861,850,783,798,832,817,787
"1880 Örebro","totalt","US uppgift saknas","totalt",438,428,488,389,153,564,539,618,524,283
"1880 Örebro","totalt","US uppgift saknas","inrikes född",347,338,349,249,84,441,415,439,348,169
"1880 Örebro","totalt","US uppgift saknas","utrikes född",90,90,138,136,70,128,123,179,171,112
"1881 Kumla","män","A-U+US Total","totalt",3806,3891,3906,3969,4004,5385,5613,5744,5781,5820
"1881 Kumla","män","A-U+US Total","inrikes född",3262,3289,3267,3293,3302,4627,4727,4799,4796,4799
"1881 Kumla","män","A-U+US Total","utrikes född",548,608,637,677,694,761,883,947,983,1025
"1881 Kumla","män","A företag inom jordbruk, skogsbruk och fiske","totalt",87,82,87,89,76,108,108,115,109,106
"1881 Kumla","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",83,84,87,84,80,105,109,110,105,99
"1881 Kumla","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",3,0,0,3,0,0,0,0,5,7
"1881 Kumla","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",673,713,702,707,681,1025,1043,1071,1074,1086
"1881 Kumla","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",584,608,595,595,569,900,893,919,931,929
"1881 Kumla","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",87,108,106,111,110,125,149,152,145,155
"1881 Kumla","män","D+E företag inom energi och miljö","totalt",126,130,139,150,150,78,81,80,80,77
"1881 Kumla","män","D+E företag inom energi och miljö","inrikes född",112,117,126,131,129,72,73,72,77,70
"1881 Kumla","män","D+E företag inom energi och miljö","utrikes född",12,12,14,18,22,7,6,4,9,9
"1881 Kumla","män","F byggindustri","totalt",649,690,716,697,717,874,888,923,927,951
"1881 Kumla","män","F byggindustri","inrikes född",610,643,645,629,637,807,808,822,817,811
"1881 Kumla","män","F byggindustri","utrikes född",42,48,72,72,81,67,79,103,111,142
"1881 Kumla","män","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",545,560,562,565,555,890,961,986,975,983
"1881 Kumla","män","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",477,487,479,478,475,781,834,841,818,817
"1881 Kumla","män","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",65,75,81,90,80,109,127,144,160,166
"1881 Kumla","män","H transport- och magasineringsföretag","totalt",154,147,110,124,142,485,503,482,494,486
"1881 Kumla","män","H transport- och magasineringsföretag","inrikes född",122,115,95,104,114,390,400,378,393,392
"1881 Kumla","män","H transport- och magasineringsföretag","utrikes född",31,34,13,20,25,93,105,106,101,95
"1881 Kumla","män","I hotell och restauranger","totalt",95,91,99,101,104,95,108,107,112,117
"1881 Kumla","män","I hotell och restauranger","inrikes född",37,31,29,30,40,34,45,39,40,49
"1881 Kumla","män","I hotell och restauranger","utrikes född",63,64,68,73,65,62,64,69,76,65
"1881 Kumla","män","J informations- och kommunikationsföretag","totalt",126,119,126,125,128,170,170,177,188,187
"1881 Kumla","män","J informations- och kommunikationsföretag","inrikes född",114,112,115,111,110,155,155,163,168,172
"1881 Kumla","män","J informations- och kommunikationsföretag","utrikes född",7,8,10,13,13,15,13,16,19,20
"1881 Kumla","män","K kreditinstitut och försäkringsbolag m.m.","totalt",10,6,9,11,8,26,23,20,24,24
"1881 Kumla","män","K kreditinstitut och försäkringsbolag m.m.","inrikes född",10,6,7,8,8,22,25,19,21,21
"1881 Kumla","män","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,3,3,0,4,0,3,3,3
"1881 Kumla","män","L fastighetsbolag och fastighetsförvaltare","totalt",75,74,77,71,69,113,107,115,116,117
"1881 Kumla","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",70,68,69,68,64,107,101,109,104,108
"1881 Kumla","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",8,8,6,4,5,8,10,10,13,8
"1881 Kumla","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",224,242,258,277,248,485,549,587,575,559
"1881 Kumla","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",206,210,223,245,220,411,444,483,471,451
"1881 Kumla","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",17,35,33,34,28,73,104,105,106,108
"1881 Kumla","män","O civila myndigheter och försvaret","totalt",504,502,488,491,569,350,363,347,377,419
"1881 Kumla","män","O civila myndigheter och försvaret","inrikes född",432,426,417,418,474,308,321,304,332,364
"1881 Kumla","män","O civila myndigheter och försvaret","utrikes född",69,75,67,76,96,41,45,41,42,50
"1881 Kumla","män","P utbildningsväsendet","totalt",189,191,195,191,205,232,233,241,224,234
"1881 Kumla","män","P utbildningsväsendet","inrikes född",157,159,161,162,173,202,199,210,192,193
"1881 Kumla","män","P utbildningsväsendet","utrikes född",30,32,33,33,35,34,31,35,34,40
"1881 Kumla","män","Q enheter för vård och omsorg, socialtjänst","totalt",190,183,194,206,206,250,259,283,297,294
"1881 Kumla","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",110,96,98,100,97,162,156,168,170,177
"1881 Kumla","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",81,86,96,111,110,91,102,121,125,121
"1881 Kumla","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",108,114,110,126,125,151,166,160,167,164
"1881 Kumla","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",93,94,89,105,104,126,130,133,134,126
"1881 Kumla","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",14,19,24,22,21,27,33,31,30,35
"1881 Kumla","män","US uppgift saknas","totalt",61,45,40,36,13,59,45,38,39,22
"1881 Kumla","män","US uppgift saknas","inrikes född",51,39,32,28,7,47,38,38,34,15
"1881 Kumla","män","US uppgift saknas","utrikes född",11,3,4,7,0,9,4,3,3,5
"1881 Kumla","kvinnor","A-U+US Total","totalt",3509,3620,3733,3798,3843,4955,5134,5316,5346,5330
"1881 Kumla","kvinnor","A-U+US Total","inrikes född",3021,3106,3138,3166,3199,4299,4421,4516,4502,4482
"1881 Kumla","kvinnor","A-U+US Total","utrikes född",491,514,594,633,646,658,710,804,849,847
"1881 Kumla","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",43,39,36,35,36,45,35,33,34,32
"1881 Kumla","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",38,33,32,32,33,39,36,33,30,28
"1881 Kumla","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",3,3,3,0,0,3,3,3,3,7
"1881 Kumla","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",206,229,232,207,194,335,356,383,376,377
"1881 Kumla","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",187,210,204,177,167,300,320,338,339,332
