"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"1861 Hallsberg","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",1213,1262,1368,1341,1268,886,899,940,924,885
"1861 Hallsberg","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",161,168,199,207,210,117,125,144,158,156
"1861 Hallsberg","totalt","H transport- och magasineringsföretag","totalt",1235,1262,1210,1168,1098,714,727,730,704,689
"1861 Hallsberg","totalt","H transport- och magasineringsföretag","inrikes född",1044,1061,1011,998,937,578,583,565,554,552
"1861 Hallsberg","totalt","H transport- och magasineringsföretag","utrikes född",190,202,198,170,161,136,146,165,150,138
"1861 Hallsberg","totalt","I hotell och restauranger","totalt",92,99,112,114,119,142,144,169,174,179
"1861 Hallsberg","totalt","I hotell och restauranger","inrikes född",43,49,48,51,52,76,80,89,95,103
"1861 Hallsberg","totalt","I hotell och restauranger","utrikes född",49,50,64,64,67,67,64,81,78,77
"1861 Hallsberg","totalt","J informations- och kommunikationsföretag","totalt",31,33,31,31,30,98,109,103,105,109
"1861 Hallsberg","totalt","J informations- och kommunikationsföretag","inrikes född",29,31,31,30,30,93,102,100,101,102
"1861 Hallsberg","totalt","J informations- och kommunikationsföretag","utrikes född",2,0,0,0,0,7,6,5,5,8
"1861 Hallsberg","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",19,16,5,2,5,15,17,17,19,21
"1861 Hallsberg","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",18,15,4,2,5,14,14,14,15,18
"1861 Hallsberg","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,1,0,0,0,2,2,0,0,0
"1861 Hallsberg","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",132,117,107,103,91,126,117,114,112,111
"1861 Hallsberg","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",116,102,93,91,81,114,107,102,100,99
"1861 Hallsberg","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",16,14,14,11,10,11,11,11,12,11
"1861 Hallsberg","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",323,329,326,303,323,588,620,665,659,654
"1861 Hallsberg","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",254,250,248,226,247,459,477,502,497,504
"1861 Hallsberg","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",69,79,78,78,75,128,143,163,162,152
"1861 Hallsberg","totalt","O civila myndigheter och försvaret","totalt",243,247,258,265,254,399,411,420,428,455
"1861 Hallsberg","totalt","O civila myndigheter och försvaret","inrikes född",222,224,224,231,229,366,379,386,390,412
"1861 Hallsberg","totalt","O civila myndigheter och försvaret","utrikes född",21,24,33,34,25,33,32,34,38,42
"1861 Hallsberg","totalt","P utbildningsväsendet","totalt",1001,997,1007,1011,992,704,714,739,747,735
"1861 Hallsberg","totalt","P utbildningsväsendet","inrikes född",880,864,859,854,841,603,602,614,611,602
"1861 Hallsberg","totalt","P utbildningsväsendet","utrikes född",120,134,149,158,149,101,112,127,134,133
"1861 Hallsberg","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",883,930,875,856,997,1084,1122,1154,1181,1239
"1861 Hallsberg","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",677,701,627,585,672,840,854,852,854,882
"1861 Hallsberg","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",207,230,248,270,326,245,268,302,325,358
"1861 Hallsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",186,172,174,184,185,229,221,229,235,242
"1861 Hallsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",161,150,153,164,165,193,183,192,199,207
"1861 Hallsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",25,22,22,21,20,36,38,37,33,35
"1861 Hallsberg","totalt","US uppgift saknas","totalt",129,133,126,97,9,135,140,133,109,13
"1861 Hallsberg","totalt","US uppgift saknas","inrikes född",102,101,100,78,8,108,109,107,89,11
"1861 Hallsberg","totalt","US uppgift saknas","utrikes född",27,32,27,19,0,27,32,28,21,2
"1862 Degerfors","män","A-U+US Total","totalt",1594,1562,1588,1592,1591,2198,2176,2217,2213,2198
"1862 Degerfors","män","A-U+US Total","inrikes född",1388,1357,1389,1385,1372,1952,1915,1936,1918,1894
"1862 Degerfors","män","A-U+US Total","utrikes född",206,205,199,206,218,247,260,283,294,304
"1862 Degerfors","män","A företag inom jordbruk, skogsbruk och fiske","totalt",81,76,68,64,59,99,90,84,80,71
"1862 Degerfors","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",80,76,68,64,59,97,89,83,78,70
"1862 Degerfors","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",3,0,0,0,0,3,3,3,2,1
"1862 Degerfors","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",761,741,765,768,776,864,866,872,881,881
"1862 Degerfors","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",684,671,691,694,707,800,805,801,808,809
"1862 Degerfors","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",78,68,75,72,69,64,61,72,72,72
"1862 Degerfors","män","D+E företag inom energi och miljö","totalt",18,19,20,23,21,28,28,31,35,31
"1862 Degerfors","män","D+E företag inom energi och miljö","inrikes född",18,18,20,22,19,24,25,29,32,28
"1862 Degerfors","män","D+E företag inom energi och miljö","utrikes född",2,4,4,4,4,3,3,3,3,1
"1862 Degerfors","män","F byggindustri","totalt",153,149,161,166,157,288,277,292,287,277
"1862 Degerfors","män","F byggindustri","inrikes född",143,139,148,152,144,267,258,271,261,254
"1862 Degerfors","män","F byggindustri","utrikes född",11,10,12,13,13,22,19,22,26,23
"1862 Degerfors","män","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",83,82,81,74,72,189,186,198,189,177
"1862 Degerfors","män","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",69,67,70,63,56,167,159,167,158,147
"1862 Degerfors","män","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",15,15,12,11,16,22,28,30,31,31
"1862 Degerfors","män","H transport- och magasineringsföretag","totalt",52,49,46,54,52,124,128,131,129,139
"1862 Degerfors","män","H transport- och magasineringsföretag","inrikes född",42,41,38,43,42,103,103,105,107,114
"1862 Degerfors","män","H transport- och magasineringsföretag","utrikes född",10,8,8,11,10,20,25,27,23,24
"1862 Degerfors","män","I hotell och restauranger","totalt",26,24,29,30,30,30,29,33,29,32
"1862 Degerfors","män","I hotell och restauranger","inrikes född",4,3,6,7,6,8,8,10,7,9
"1862 Degerfors","män","I hotell och restauranger","utrikes född",23,21,23,23,24,21,21,22,22,24
"1862 Degerfors","män","J informations- och kommunikationsföretag","totalt",9,8,10,12,13,39,32,35,41,42
"1862 Degerfors","män","J informations- och kommunikationsföretag","inrikes född",9,8,9,11,13,36,30,35,36,35
"1862 Degerfors","män","J informations- och kommunikationsföretag","utrikes född",0,0,0,0,0,4,3,3,4,5
"1862 Degerfors","män","K kreditinstitut och försäkringsbolag m.m.","totalt",0,0,0,0,0,2,4,5,1,3
"1862 Degerfors","män","K kreditinstitut och försäkringsbolag m.m.","inrikes född",0,0,0,0,0,2,4,4,1,3
"1862 Degerfors","män","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,1,0,0
"1862 Degerfors","män","L fastighetsbolag och fastighetsförvaltare","totalt",23,20,20,23,23,29,34,28,34,37
"1862 Degerfors","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",22,20,20,22,20,29,32,27,33,32
"1862 Degerfors","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",2,0,1,2,3,1,2,2,2,3
"1862 Degerfors","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",91,96,104,97,104,158,153,155,150,152
"1862 Degerfors","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",82,82,89,81,87,140,133,133,127,127
"1862 Degerfors","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",9,15,16,16,17,17,20,22,24,26
"1862 Degerfors","män","O civila myndigheter och försvaret","totalt",25,27,30,26,24,54,55,57,57,58
"1862 Degerfors","män","O civila myndigheter och försvaret","inrikes född",24,25,27,24,22,47,49,51,49,51
"1862 Degerfors","män","O civila myndigheter och försvaret","utrikes född",2,3,4,3,3,7,5,6,9,7
"1862 Degerfors","män","P utbildningsväsendet","totalt",62,54,53,62,69,58,56,61,73,76
"1862 Degerfors","män","P utbildningsväsendet","inrikes född",55,48,46,56,59,50,47,53,62,62
"1862 Degerfors","män","P utbildningsväsendet","utrikes född",7,6,7,7,10,7,8,9,10,13
"1862 Degerfors","män","Q enheter för vård och omsorg, socialtjänst","totalt",93,98,89,89,117,122,127,126,124,157
"1862 Degerfors","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",65,66,61,56,75,86,83,79,73,97
"1862 Degerfors","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",28,32,28,33,41,36,44,47,51,59
"1862 Degerfors","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",65,70,74,70,69,58,57,57,55,55
"1862 Degerfors","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",57,63,68,62,60,51,52,50,47,45
"1862 Degerfors","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",8,8,6,7,9,7,6,7,8,10
"1862 Degerfors","män","US uppgift saknas","totalt",53,51,40,35,6,60,57,52,48,12
"1862 Degerfors","män","US uppgift saknas","inrikes född",37,33,30,26,6,44,40,39,37,11
"1862 Degerfors","män","US uppgift saknas","utrikes född",16,18,10,8,1,14,17,13,10,1
"1862 Degerfors","kvinnor","A-U+US Total","totalt",1361,1322,1316,1306,1300,1905,1905,1933,1925,1929
"1862 Degerfors","kvinnor","A-U+US Total","inrikes född",1199,1159,1151,1130,1105,1663,1663,1660,1635,1634
"1862 Degerfors","kvinnor","A-U+US Total","utrikes född",162,164,165,177,195,241,241,274,291,295
"1862 Degerfors","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",22,18,18,17,18,30,25,21,22,23
"1862 Degerfors","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",17,13,14,14,16,27,22,18,19,19
"1862 Degerfors","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",5,4,3,3,3,3,4,3,3,3
"1862 Degerfors","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",165,164,174,171,169,231,238,251,260,276
"1862 Degerfors","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",151,152,161,158,155,212,218,226,235,253
"1862 Degerfors","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",12,13,13,12,14,19,20,25,25,23
"1862 Degerfors","kvinnor","D+E företag inom energi och miljö","totalt",7,5,6,6,4,6,5,5,4,5
"1862 Degerfors","kvinnor","D+E företag inom energi och miljö","inrikes född",7,7,4,5,4,6,4,4,4,5
"1862 Degerfors","kvinnor","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,0,0,0,0,0
"1862 Degerfors","kvinnor","F byggindustri","totalt",13,19,27,26,24,21,26,29,27,26
"1862 Degerfors","kvinnor","F byggindustri","inrikes född",9,15,21,20,19,18,24,26,24,23
"1862 Degerfors","kvinnor","F byggindustri","utrikes född",1,5,5,4,4,3,4,3,2,3
"1862 Degerfors","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",93,90,89,83,78,135,141,151,143,139
"1862 Degerfors","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",83,80,79,72,66,122,126,132,128,122
"1862 Degerfors","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",10,12,11,10,11,12,14,18,16,16
"1862 Degerfors","kvinnor","H transport- och magasineringsföretag","totalt",8,8,11,12,14,35,33,36,33,31
"1862 Degerfors","kvinnor","H transport- och magasineringsföretag","inrikes född",7,8,9,9,11,35,30,31,28,27
"1862 Degerfors","kvinnor","H transport- och magasineringsföretag","utrikes född",1,3,2,3,2,1,3,6,4,4
"1862 Degerfors","kvinnor","I hotell och restauranger","totalt",34,26,30,34,34,63,50,61,66,64
"1862 Degerfors","kvinnor","I hotell och restauranger","inrikes född",20,17,18,19,18,46,38,43,43,43
"1862 Degerfors","kvinnor","I hotell och restauranger","utrikes född",12,10,11,15,15,16,13,19,23,22
"1862 Degerfors","kvinnor","J informations- och kommunikationsföretag","totalt",4,4,5,9,9,23,22,25,26,25
"1862 Degerfors","kvinnor","J informations- och kommunikationsföretag","inrikes född",3,4,3,7,7,21,20,23,23,23
"1862 Degerfors","kvinnor","J informations- och kommunikationsföretag","utrikes född",1,0,0,0,0,2,0,2,1,0
"1862 Degerfors","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",0,0,0,0,0,4,4,3,0,0
"1862 Degerfors","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",0,0,0,0,0,4,4,3,0,0
"1862 Degerfors","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1862 Degerfors","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",13,14,15,17,17,15,13,17,18,17
"1862 Degerfors","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",13,14,15,16,16,15,13,16,16,16
"1862 Degerfors","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",0,0,0,2,1,0,0,2,3,3
"1862 Degerfors","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",53,61,59,50,49,172,175,176,170,168
"1862 Degerfors","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",47,54,52,39,39,138,145,142,134,133
"1862 Degerfors","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",5,8,8,10,10,34,31,34,37,33
"1862 Degerfors","kvinnor","O civila myndigheter och försvaret","totalt",49,50,48,48,46,84,86,91,96,108
"1862 Degerfors","kvinnor","O civila myndigheter och försvaret","inrikes född",46,46,46,46,43,76,80,83,86,98
"1862 Degerfors","kvinnor","O civila myndigheter och försvaret","utrikes född",2,5,2,1,3,8,7,9,10,10
"1862 Degerfors","kvinnor","P utbildningsväsendet","totalt",297,279,266,269,295,267,266,258,261,269
"1862 Degerfors","kvinnor","P utbildningsväsendet","inrikes född",277,256,248,247,266,249,244,235,232,240
"1862 Degerfors","kvinnor","P utbildningsväsendet","utrikes född",19,22,18,21,29,18,22,24,29,29
"1862 Degerfors","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",499,475,462,466,470,678,681,668,662,681
"1862 Degerfors","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",432,407,391,387,377,588,588,569,552,546
"1862 Degerfors","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",66,69,72,78,93,89,93,99,110,135
"1862 Degerfors","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",70,74,77,75,73,96,98,101,96,89
"1862 Degerfors","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",63,68,69,69,67,81,83,84,81,76
"1862 Degerfors","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",9,8,8,5,8,16,15,18,15,12
"1862 Degerfors","kvinnor","US uppgift saknas","totalt",39,33,30,29,3,43,35,38,34,8
"1862 Degerfors","kvinnor","US uppgift saknas","inrikes född",22,20,21,21,3,26,21,25,23,9
"1862 Degerfors","kvinnor","US uppgift saknas","utrikes född",17,11,7,8,0,18,15,13,11,4
"1862 Degerfors","totalt","A-U+US Total","totalt",2955,2884,2904,2898,2891,4102,4080,4151,4138,4128
"1862 Degerfors","totalt","A-U+US Total","inrikes född",2587,2516,2539,2514,2477,3616,3578,3595,3553,3528
"1862 Degerfors","totalt","A-U+US Total","utrikes född",369,369,365,383,414,488,502,556,585,600
"1862 Degerfors","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",103,93,85,82,77,128,116,105,102,94
"1862 Degerfors","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",97,90,82,79,74,123,111,99,98,89
"1862 Degerfors","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",6,4,3,3,3,6,4,4,4,4
"1862 Degerfors","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",925,904,938,937,945,1095,1103,1125,1141,1158
"1862 Degerfors","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",835,823,851,853,860,1010,1022,1028,1043,1063
"1862 Degerfors","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",90,81,87,85,83,84,81,96,98,95
"1862 Degerfors","totalt","D+E företag inom energi och miljö","totalt",24,23,26,28,25,33,33,38,40,35
"1862 Degerfors","totalt","D+E företag inom energi och miljö","inrikes född",23,21,23,28,23,32,29,33,37,32
"1862 Degerfors","totalt","D+E företag inom energi och miljö","utrikes född",2,4,4,4,4,3,4,4,3,1
"1862 Degerfors","totalt","F byggindustri","totalt",165,168,187,191,181,310,304,322,313,303
"1862 Degerfors","totalt","F byggindustri","inrikes född",150,153,169,173,163,284,281,296,285,277
"1862 Degerfors","totalt","F byggindustri","utrikes född",14,15,18,17,18,25,22,25,28,27
"1862 Degerfors","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",176,172,170,158,149,325,326,347,333,315
"1862 Degerfors","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",153,145,148,135,123,289,285,299,286,269
"1862 Degerfors","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",24,27,22,22,26,34,41,48,47,46
